evidence_file,row_number,config_id,metric_name,event_ids,status,discrepancy_details
C02_latency_metrics_evidence.csv,359,C02,api_call_latency,2-t10-agent-Player 4: green,PASS,latency_ms=6440.75 matches metric_value
C02_latency_metrics_evidence.csv,360,C02,api_call_latency,2-t10-agent-Player 5: blue,PASS,latency_ms=5855.11 matches metric_value
C02_latency_metrics_evidence.csv,361,C02,api_call_latency,2-t10-agent-Player 7: red,PASS,latency_ms=5824.71 matches metric_value
C02_latency_metrics_evidence.csv,362,C02,api_call_latency,2-t11-agent-Player 1: orange,PASS,latency_ms=7508.07 matches metric_value
C02_latency_metrics_evidence.csv,363,C02,api_call_latency,2-t11-agent-Player 2: lime,PASS,latency_ms=5311.54 matches metric_value
C02_latency_metrics_evidence.csv,364,C02,api_call_latency,2-t11-agent-Player 4: green,PASS,latency_ms=5437.48 matches metric_value
C02_latency_metrics_evidence.csv,365,C02,api_call_latency,2-t11-agent-Player 5: blue,PASS,latency_ms=5358.23 matches metric_value
C02_latency_metrics_evidence.csv,366,C02,api_call_latency,3-t0-agent-Player 1: white,PASS,latency_ms=8423.62 matches metric_value
C02_latency_metrics_evidence.csv,367,C02,api_call_latency,3-t0-agent-Player 2: brown,PASS,latency_ms=6311.3 matches metric_value
C02_latency_metrics_evidence.csv,368,C02,api_call_latency,3-t0-agent-Player 3: orange,PASS,latency_ms=5917.37 matches metric_value
C02_latency_metrics_evidence.csv,369,C02,api_call_latency,3-t0-agent-Player 6: cyan,PASS,latency_ms=6208.33 matches metric_value
C02_latency_metrics_evidence.csv,370,C02,api_call_latency,3-t0-agent-Player 7: blue,PASS,latency_ms=6112.56 matches metric_value
C02_latency_metrics_evidence.csv,371,C02,api_call_latency,3-t1-agent-Player 1: white,PASS,latency_ms=5574.59 matches metric_value
C02_latency_metrics_evidence.csv,372,C02,api_call_latency,3-t1-agent-Player 2: brown,PASS,latency_ms=5674.81 matches metric_value
C02_latency_metrics_evidence.csv,373,C02,api_call_latency,3-t1-agent-Player 3: orange,PASS,latency_ms=5481.09 matches metric_value
C02_latency_metrics_evidence.csv,374,C02,api_call_latency,3-t1-agent-Player 6: cyan,PASS,latency_ms=6031.85 matches metric_value
C02_latency_metrics_evidence.csv,375,C02,api_call_latency,3-t1-agent-Player 7: blue,PASS,latency_ms=5904.08 matches metric_value
C02_latency_metrics_evidence.csv,376,C02,api_call_latency,3-t2-agent-Player 1: white,PASS,latency_ms=5836.53 matches metric_value
C02_latency_metrics_evidence.csv,377,C02,api_call_latency,3-t2-agent-Player 2: brown,PASS,latency_ms=5505.14 matches metric_value
C02_latency_metrics_evidence.csv,378,C02,api_call_latency,3-t2-agent-Player 3: orange,PASS,latency_ms=6494.08 matches metric_value
C02_latency_metrics_evidence.csv,379,C02,api_call_latency,3-t2-agent-Player 6: cyan,PASS,latency_ms=6329.31 matches metric_value
C02_latency_metrics_evidence.csv,380,C02,api_call_latency,3-t2-agent-Player 7: blue,PASS,latency_ms=6146.27 matches metric_value
C02_latency_metrics_evidence.csv,381,C02,api_call_latency,3-t3-agent-Player 1: white,PASS,latency_ms=5922.45 matches metric_value
C02_latency_metrics_evidence.csv,382,C02,api_call_latency,3-t3-agent-Player 2: brown,PASS,latency_ms=5098.14 matches metric_value
C02_latency_metrics_evidence.csv,383,C02,api_call_latency,3-t3-agent-Player 3: orange,PASS,latency_ms=5285.27 matches metric_value
C02_latency_metrics_evidence.csv,384,C02,api_call_latency,3-t3-agent-Player 6: cyan,PASS,latency_ms=6165.04 matches metric_value
C02_latency_metrics_evidence.csv,385,C02,api_call_latency,3-t3-agent-Player 7: blue,PASS,latency_ms=6553.69 matches metric_value
C02_latency_metrics_evidence.csv,386,C02,api_call_latency,3-t4-agent-Player 1: white,PASS,latency_ms=5557.44 matches metric_value
C02_latency_metrics_evidence.csv,387,C02,api_call_latency,3-t4-agent-Player 2: brown,PASS,latency_ms=5872.6 matches metric_value
C02_latency_metrics_evidence.csv,388,C02,api_call_latency,3-t4-agent-Player 3: orange,PASS,latency_ms=5406.59 matches metric_value
C02_latency_metrics_evidence.csv,389,C02,api_call_latency,3-t4-agent-Player 6: cyan,PASS,latency_ms=4860.32 matches metric_value
C02_latency_metrics_evidence.csv,390,C02,api_call_latency,3-t4-agent-Player 7: blue,PASS,latency_ms=7338.72 matches metric_value
C02_latency_metrics_evidence.csv,391,C02,api_call_latency,3-t5-agent-Player 1: white,PASS,latency_ms=5859.53 matches metric_value
C02_latency_metrics_evidence.csv,392,C02,api_call_latency,3-t5-agent-Player 2: brown,PASS,latency_ms=6294.54 matches metric_value
C02_latency_metrics_evidence.csv,393,C02,api_call_latency,3-t5-agent-Player 3: orange,PASS,latency_ms=4879.69 matches metric_value
C02_latency_metrics_evidence.csv,394,C02,api_call_latency,3-t5-agent-Player 6: cyan,PASS,latency_ms=6835.73 matches metric_value
C02_latency_metrics_evidence.csv,395,C02,api_call_latency,3-t5-agent-Player 7: blue,PASS,latency_ms=5867.57 matches metric_value
C02_latency_metrics_evidence.csv,396,C02,api_call_latency,3-t6-agent-Player 1: white,PASS,latency_ms=5854.22 matches metric_value
C02_latency_metrics_evidence.csv,397,C02,api_call_latency,3-t6-agent-Player 3: orange,PASS,latency_ms=6594.11 matches metric_value
C02_latency_metrics_evidence.csv,398,C02,api_call_latency,3-t6-agent-Player 6: cyan,PASS,latency_ms=5332.81 matches metric_value
C02_latency_metrics_evidence.csv,399,C02,api_call_latency,3-t6-agent-Player 7: blue,PASS,latency_ms=6696.87 matches metric_value
C02_latency_metrics_evidence.csv,400,C02,api_call_latency,3-t7-agent-Player 1: white,PASS,latency_ms=5940.98 matches metric_value
C02_latency_metrics_evidence.csv,401,C02,api_call_latency,3-t7-agent-Player 3: orange,PASS,latency_ms=5487.57 matches metric_value
C02_latency_metrics_evidence.csv,402,C02,api_call_latency,3-t7-agent-Player 6: cyan,PASS,latency_ms=6902.66 matches metric_value
C02_latency_metrics_evidence.csv,403,C02,api_call_latency,3-t7-agent-Player 7: blue,PASS,latency_ms=6361.97 matches metric_value
C02_latency_metrics_evidence.csv,404,C02,api_call_latency,3-t8-agent-Player 1: white,PASS,latency_ms=6150.19 matches metric_value
C02_latency_metrics_evidence.csv,405,C02,api_call_latency,3-t8-agent-Player 3: orange,PASS,latency_ms=5751.85 matches metric_value
C02_latency_metrics_evidence.csv,406,C02,api_call_latency,3-t8-agent-Player 6: cyan,PASS,latency_ms=5700.17 matches metric_value
C02_latency_metrics_evidence.csv,407,C02,api_call_latency,3-t8-agent-Player 7: blue,PASS,latency_ms=5271.99 matches metric_value
C02_latency_metrics_evidence.csv,408,C02,api_call_latency,3-t9-agent-Player 1: white,PASS,latency_ms=5728.02 matches metric_value
C02_latency_metrics_evidence.csv,409,C02,api_call_latency,3-t9-agent-Player 3: orange,PASS,latency_ms=6847.09 matches metric_value
C02_latency_metrics_evidence.csv,410,C02,api_call_latency,3-t9-agent-Player 6: cyan,PASS,latency_ms=5718.36 matches metric_value
C02_latency_metrics_evidence.csv,411,C02,api_call_latency,3-t9-agent-Player 7: blue,PASS,latency_ms=6903.98 matches metric_value
C02_latency_metrics_evidence.csv,412,C02,api_call_latency,4-t0-agent-Player 2: cyan,PASS,latency_ms=5753.91 matches metric_value
C02_latency_metrics_evidence.csv,413,C02,api_call_latency,4-t0-agent-Player 3: red,PASS,latency_ms=4974.6 matches metric_value
C02_latency_metrics_evidence.csv,414,C02,api_call_latency,4-t0-agent-Player 4: purple,PASS,latency_ms=6603.97 matches metric_value
C02_latency_metrics_evidence.csv,415,C02,api_call_latency,4-t0-agent-Player 5: brown,PASS,latency_ms=6746.15 matches metric_value
C02_latency_metrics_evidence.csv,416,C02,api_call_latency,4-t0-agent-Player 6: yellow,PASS,latency_ms=5721.57 matches metric_value
C02_latency_metrics_evidence.csv,417,C02,api_call_latency,4-t0-agent-Player 7: green,PASS,latency_ms=5897.29 matches metric_value
C02_latency_metrics_evidence.csv,418,C02,api_call_latency,4-t1-agent-Player 2: cyan,PASS,latency_ms=6549.22 matches metric_value
C02_latency_metrics_evidence.csv,419,C02,api_call_latency,4-t1-agent-Player 3: red,PASS,latency_ms=5171.04 matches metric_value
C02_latency_metrics_evidence.csv,420,C02,api_call_latency,4-t1-agent-Player 4: purple,PASS,latency_ms=4871.94 matches metric_value
C02_latency_metrics_evidence.csv,421,C02,api_call_latency,4-t1-agent-Player 5: brown,PASS,latency_ms=7119.88 matches metric_value
C02_latency_metrics_evidence.csv,422,C02,api_call_latency,4-t1-agent-Player 6: yellow,PASS,latency_ms=6037.05 matches metric_value
C02_latency_metrics_evidence.csv,423,C02,api_call_latency,4-t1-agent-Player 7: green,PASS,latency_ms=6376.05 matches metric_value
C02_latency_metrics_evidence.csv,424,C02,api_call_latency,4-t2-agent-Player 2: cyan,PASS,latency_ms=5220.49 matches metric_value
C02_latency_metrics_evidence.csv,425,C02,api_call_latency,4-t2-agent-Player 3: red,PASS,latency_ms=5703.98 matches metric_value
C02_latency_metrics_evidence.csv,426,C02,api_call_latency,4-t2-agent-Player 4: purple,PASS,latency_ms=5978.05 matches metric_value
C02_latency_metrics_evidence.csv,427,C02,api_call_latency,4-t2-agent-Player 5: brown,PASS,latency_ms=7542.21 matches metric_value
C02_latency_metrics_evidence.csv,428,C02,api_call_latency,4-t2-agent-Player 6: yellow,PASS,latency_ms=6612.68 matches metric_value
C02_latency_metrics_evidence.csv,429,C02,api_call_latency,4-t2-agent-Player 7: green,PASS,latency_ms=8154.82 matches metric_value
C02_latency_metrics_evidence.csv,430,C02,api_call_latency,4-t3-agent-Player 2: cyan,PASS,latency_ms=7079.47 matches metric_value
C02_latency_metrics_evidence.csv,431,C02,api_call_latency,4-t3-agent-Player 3: red,PASS,latency_ms=6063.19 matches metric_value
C02_latency_metrics_evidence.csv,432,C02,api_call_latency,4-t3-agent-Player 4: purple,PASS,latency_ms=5658.92 matches metric_value
C02_latency_metrics_evidence.csv,433,C02,api_call_latency,4-t3-agent-Player 5: brown,PASS,latency_ms=6183.07 matches metric_value
C02_latency_metrics_evidence.csv,434,C02,api_call_latency,4-t3-agent-Player 6: yellow,PASS,latency_ms=6247.04 matches metric_value
C02_latency_metrics_evidence.csv,435,C02,api_call_latency,4-t3-agent-Player 7: green,PASS,latency_ms=6106.39 matches metric_value
C02_latency_metrics_evidence.csv,436,C02,api_call_latency,4-t4-agent-Player 2: cyan,PASS,latency_ms=5470.2 matches metric_value
C02_latency_metrics_evidence.csv,437,C02,api_call_latency,4-t4-agent-Player 3: red,PASS,latency_ms=6127.31 matches metric_value
C02_latency_metrics_evidence.csv,438,C02,api_call_latency,4-t4-agent-Player 4: purple,PASS,latency_ms=6814.62 matches metric_value
C02_latency_metrics_evidence.csv,439,C02,api_call_latency,4-t4-agent-Player 5: brown,PASS,latency_ms=6687.86 matches metric_value
C02_latency_metrics_evidence.csv,440,C02,api_call_latency,4-t4-agent-Player 6: yellow,PASS,latency_ms=6464.78 matches metric_value
C02_latency_metrics_evidence.csv,441,C02,api_call_latency,4-t4-agent-Player 7: green,PASS,latency_ms=5893.43 matches metric_value
C02_latency_metrics_evidence.csv,442,C02,api_call_latency,4-t5-agent-Player 2: cyan,PASS,latency_ms=5423.13 matches metric_value
C02_latency_metrics_evidence.csv,443,C02,api_call_latency,4-t5-agent-Player 3: red,PASS,latency_ms=6709.43 matches metric_value
C02_latency_metrics_evidence.csv,444,C02,api_call_latency,4-t5-agent-Player 4: purple,PASS,latency_ms=5580.82 matches metric_value
C02_latency_metrics_evidence.csv,445,C02,api_call_latency,4-t5-agent-Player 5: brown,PASS,latency_ms=6886.89 matches metric_value
C02_latency_metrics_evidence.csv,446,C02,api_call_latency,4-t5-agent-Player 6: yellow,PASS,latency_ms=6193.61 matches metric_value
C02_latency_metrics_evidence.csv,447,C02,api_call_latency,4-t5-agent-Player 7: green,PASS,latency_ms=5670.51 matches metric_value
C02_latency_metrics_evidence.csv,448,C02,api_call_latency,4-t6-agent-Player 2: cyan,PASS,latency_ms=5340.65 matches metric_value
C02_latency_metrics_evidence.csv,449,C02,api_call_latency,4-t6-agent-Player 3: red,PASS,latency_ms=5832.95 matches metric_value
C02_latency_metrics_evidence.csv,450,C02,api_call_latency,4-t6-agent-Player 4: purple,PASS,latency_ms=5146.68 matches metric_value
C02_latency_metrics_evidence.csv,451,C02,api_call_latency,4-t6-agent-Player 5: brown,PASS,latency_ms=5340.4 matches metric_value
C02_latency_metrics_evidence.csv,452,C02,api_call_latency,4-t6-agent-Player 6: yellow,PASS,latency_ms=5666.79 matches metric_value
C02_latency_metrics_evidence.csv,453,C02,api_call_latency,4-t6-agent-Player 7: green,PASS,latency_ms=5102.1 matches metric_value
C02_latency_metrics_evidence.csv,454,C02,api_call_latency,4-t7-agent-Player 2: cyan,PASS,latency_ms=5162.52 matches metric_value
C02_latency_metrics_evidence.csv,455,C02,api_call_latency,4-t7-agent-Player 3: red,PASS,latency_ms=5630.55 matches metric_value
C02_latency_metrics_evidence.csv,456,C02,api_call_latency,4-t7-agent-Player 4: purple,PASS,latency_ms=6287.14 matches metric_value
C02_latency_metrics_evidence.csv,457,C02,api_call_latency,4-t7-agent-Player 5: brown,PASS,latency_ms=6028.52 matches metric_value
C02_latency_metrics_evidence.csv,458,C02,api_call_latency,4-t7-agent-Player 6: yellow,PASS,latency_ms=6051.58 matches metric_value
C02_latency_metrics_evidence.csv,459,C02,api_call_latency,4-t7-agent-Player 7: green,PASS,latency_ms=6202.32 matches metric_value
C02_latency_metrics_evidence.csv,460,C02,api_call_latency,4-t8-agent-Player 3: red,PASS,latency_ms=6462.68 matches metric_value
C02_latency_metrics_evidence.csv,461,C02,api_call_latency,4-t8-agent-Player 4: purple,PASS,latency_ms=5279.63 matches metric_value
C02_latency_metrics_evidence.csv,462,C02,api_call_latency,4-t8-agent-Player 5: brown,PASS,latency_ms=6692.64 matches metric_value
C02_latency_metrics_evidence.csv,463,C02,api_call_latency,4-t8-agent-Player 6: yellow,PASS,latency_ms=6306.55 matches metric_value
C02_latency_metrics_evidence.csv,464,C02,api_call_latency,4-t8-agent-Player 7: green,PASS,latency_ms=6725.59 matches metric_value
C02_latency_metrics_evidence.csv,465,C02,api_call_latency,4-t9-agent-Player 3: red,PASS,latency_ms=6389.67 matches metric_value
C02_latency_metrics_evidence.csv,466,C02,api_call_latency,4-t9-agent-Player 4: purple,PASS,latency_ms=5397.25 matches metric_value
C02_latency_metrics_evidence.csv,467,C02,api_call_latency,4-t9-agent-Player 5: brown,PASS,latency_ms=5876.78 matches metric_value
C02_latency_metrics_evidence.csv,468,C02,api_call_latency,4-t9-agent-Player 6: yellow,PASS,latency_ms=5056.91 matches metric_value
C02_latency_metrics_evidence.csv,469,C02,api_call_latency,4-t9-agent-Player 7: green,PASS,latency_ms=5840.48 matches metric_value
C02_latency_metrics_evidence.csv,470,C02,api_call_latency,4-t10-agent-Player 3: red,PASS,latency_ms=6918.63 matches metric_value
C02_latency_metrics_evidence.csv,471,C02,api_call_latency,4-t10-agent-Player 4: purple,PASS,latency_ms=6248.61 matches metric_value
C02_latency_metrics_evidence.csv,472,C02,api_call_latency,4-t10-agent-Player 5: brown,PASS,latency_ms=5050.67 matches metric_value
C02_latency_metrics_evidence.csv,473,C02,api_call_latency,4-t10-agent-Player 6: yellow,PASS,latency_ms=4946.47 matches metric_value
C02_latency_metrics_evidence.csv,474,C02,api_call_latency,4-t10-agent-Player 7: green,PASS,latency_ms=4712.9 matches metric_value
C02_latency_metrics_evidence.csv,475,C02,api_call_latency,4-t11-agent-Player 3: red,PASS,latency_ms=7185.84 matches metric_value
C02_latency_metrics_evidence.csv,476,C02,api_call_latency,4-t11-agent-Player 4: purple,PASS,latency_ms=4444.99 matches metric_value
C02_latency_metrics_evidence.csv,477,C02,api_call_latency,4-t11-agent-Player 5: brown,PASS,latency_ms=6384.72 matches metric_value
C02_latency_metrics_evidence.csv,478,C02,api_call_latency,4-t11-agent-Player 6: yellow,PASS,latency_ms=6322.88 matches metric_value
C02_latency_metrics_evidence.csv,479,C02,api_call_latency,4-t11-agent-Player 7: green,PASS,latency_ms=5231.47 matches metric_value
C02_latency_metrics_evidence.csv,480,C02,api_call_latency,4-t12-agent-Player 3: red,PASS,latency_ms=5927.71 matches metric_value
C02_latency_metrics_evidence.csv,481,C02,api_call_latency,4-t12-agent-Player 4: purple,PASS,latency_ms=5613.18 matches metric_value
C02_latency_metrics_evidence.csv,482,C02,api_call_latency,4-t12-agent-Player 5: brown,PASS,latency_ms=5955.64 matches metric_value
C02_latency_metrics_evidence.csv,483,C02,api_call_latency,4-t12-agent-Player 6: yellow,PASS,latency_ms=7122.54 matches metric_value
C02_latency_metrics_evidence.csv,484,C02,api_call_latency,4-t12-agent-Player 7: green,PASS,latency_ms=6002.61 matches metric_value
C02_latency_metrics_evidence.csv,485,C02,api_call_latency,4-t13-agent-Player 3: red,PASS,latency_ms=6916.78 matches metric_value
C02_latency_metrics_evidence.csv,486,C02,api_call_latency,4-t13-agent-Player 4: purple,PASS,latency_ms=6774.18 matches metric_value
C02_latency_metrics_evidence.csv,487,C02,api_call_latency,4-t13-agent-Player 5: brown,PASS,latency_ms=7505.4 matches metric_value
C02_latency_metrics_evidence.csv,488,C02,api_call_latency,4-t13-agent-Player 6: yellow,PASS,latency_ms=6061.5 matches metric_value
C02_latency_metrics_evidence.csv,489,C02,api_call_latency,4-t13-agent-Player 7: green,PASS,latency_ms=5848.53 matches metric_value
C02_latency_metrics_evidence.csv,490,C02,api_call_latency,4-t14-agent-Player 3: red,PASS,latency_ms=7579.08 matches metric_value
C02_latency_metrics_evidence.csv,491,C02,api_call_latency,4-t14-agent-Player 4: purple,PASS,latency_ms=5292.08 matches metric_value
C02_latency_metrics_evidence.csv,492,C02,api_call_latency,4-t14-agent-Player 5: brown,PASS,latency_ms=5608.41 matches metric_value
C02_latency_metrics_evidence.csv,493,C02,api_call_latency,4-t14-agent-Player 6: yellow,PASS,latency_ms=6980.77 matches metric_value
C02_latency_metrics_evidence.csv,494,C02,api_call_latency,4-t14-agent-Player 7: green,PASS,latency_ms=7192.55 matches metric_value
C02_latency_metrics_evidence.csv,495,C02,api_call_latency,4-t15-agent-Player 3: red,PASS,latency_ms=5991.21 matches metric_value
C02_latency_metrics_evidence.csv,496,C02,api_call_latency,4-t15-agent-Player 4: purple,PASS,latency_ms=6361.6 matches metric_value
C02_latency_metrics_evidence.csv,497,C02,api_call_latency,4-t15-agent-Player 5: brown,PASS,latency_ms=6740.05 matches metric_value
C02_latency_metrics_evidence.csv,498,C02,api_call_latency,4-t15-agent-Player 7: green,PASS,latency_ms=6419.64 matches metric_value
C02_latency_metrics_evidence.csv,499,C02,api_call_latency,5-t0-agent-Player 2: yellow,PASS,latency_ms=6556.44 matches metric_value
C02_latency_metrics_evidence.csv,500,C02,api_call_latency,5-t0-agent-Player 3: black,PASS,latency_ms=6223.7 matches metric_value
C02_latency_metrics_evidence.csv,501,C02,api_call_latency,5-t0-agent-Player 4: purple,PASS,latency_ms=6246.49 matches metric_value
C02_latency_metrics_evidence.csv,502,C02,api_call_latency,5-t0-agent-Player 5: orange,PASS,latency_ms=6883.18 matches metric_value
C02_latency_metrics_evidence.csv,503,C02,api_call_latency,5-t0-agent-Player 6: pink,PASS,latency_ms=6422.04 matches metric_value
C02_latency_metrics_evidence.csv,504,C02,api_call_latency,5-t0-agent-Player 7: lime,PASS,latency_ms=7253.67 matches metric_value
C02_latency_metrics_evidence.csv,505,C02,api_call_latency,5-t1-agent-Player 2: yellow,PASS,latency_ms=7859.75 matches metric_value
C02_latency_metrics_evidence.csv,506,C02,api_call_latency,5-t1-agent-Player 3: black,PASS,latency_ms=6630.83 matches metric_value
C02_latency_metrics_evidence.csv,507,C02,api_call_latency,5-t1-agent-Player 4: purple,PASS,latency_ms=7214.81 matches metric_value
C02_latency_metrics_evidence.csv,508,C02,api_call_latency,5-t1-agent-Player 5: orange,PASS,latency_ms=6543.43 matches metric_value
C02_latency_metrics_evidence.csv,509,C02,api_call_latency,5-t1-agent-Player 6: pink,PASS,latency_ms=6103.7 matches metric_value
C02_latency_metrics_evidence.csv,510,C02,api_call_latency,5-t1-agent-Player 7: lime,PASS,latency_ms=6809.35 matches metric_value
C02_latency_metrics_evidence.csv,511,C02,api_call_latency,5-t2-agent-Player 2: yellow,PASS,latency_ms=8219.72 matches metric_value
C02_latency_metrics_evidence.csv,512,C02,api_call_latency,5-t2-agent-Player 3: black,PASS,latency_ms=6564.63 matches metric_value
C02_latency_metrics_evidence.csv,513,C02,api_call_latency,5-t2-agent-Player 4: purple,PASS,latency_ms=5690.75 matches metric_value
C02_latency_metrics_evidence.csv,514,C02,api_call_latency,5-t2-agent-Player 5: orange,PASS,latency_ms=6461.91 matches metric_value
C02_latency_metrics_evidence.csv,515,C02,api_call_latency,5-t2-agent-Player 6: pink,PASS,latency_ms=7178.27 matches metric_value
C02_latency_metrics_evidence.csv,516,C02,api_call_latency,5-t2-agent-Player 7: lime,PASS,latency_ms=6158.24 matches metric_value
C02_latency_metrics_evidence.csv,517,C02,api_call_latency,5-t3-agent-Player 2: yellow,PASS,latency_ms=6049.1 matches metric_value
C02_latency_metrics_evidence.csv,518,C02,api_call_latency,5-t3-agent-Player 3: black,PASS,latency_ms=5351.36 matches metric_value
C02_latency_metrics_evidence.csv,519,C02,api_call_latency,5-t3-agent-Player 5: orange,PASS,latency_ms=5941.81 matches metric_value
C02_latency_metrics_evidence.csv,520,C02,api_call_latency,5-t3-agent-Player 6: pink,PASS,latency_ms=5531.41 matches metric_value
C02_latency_metrics_evidence.csv,521,C02,api_call_latency,5-t3-agent-Player 7: lime,PASS,latency_ms=6586.38 matches metric_value
C02_latency_metrics_evidence.csv,522,C02,api_call_latency,5-t4-agent-Player 2: yellow,PASS,latency_ms=5308.96 matches metric_value
C02_latency_metrics_evidence.csv,523,C02,api_call_latency,5-t4-agent-Player 3: black,PASS,latency_ms=5044.94 matches metric_value
C02_latency_metrics_evidence.csv,524,C02,api_call_latency,5-t4-agent-Player 5: orange,PASS,latency_ms=5375.28 matches metric_value
C02_latency_metrics_evidence.csv,525,C02,api_call_latency,5-t4-agent-Player 6: pink,PASS,latency_ms=6097.57 matches metric_value
C02_latency_metrics_evidence.csv,526,C02,api_call_latency,5-t4-agent-Player 7: lime,PASS,latency_ms=6322.21 matches metric_value
C02_latency_metrics_evidence.csv,527,C02,api_call_latency,5-t5-agent-Player 2: yellow,PASS,latency_ms=6615.77 matches metric_value
C02_latency_metrics_evidence.csv,528,C02,api_call_latency,5-t5-agent-Player 3: black,PASS,latency_ms=6203.56 matches metric_value
C02_latency_metrics_evidence.csv,529,C02,api_call_latency,5-t5-agent-Player 5: orange,PASS,latency_ms=6271.46 matches metric_value
C02_latency_metrics_evidence.csv,530,C02,api_call_latency,5-t5-agent-Player 6: pink,PASS,latency_ms=6455.28 matches metric_value
C02_latency_metrics_evidence.csv,531,C02,api_call_latency,5-t5-agent-Player 7: lime,PASS,latency_ms=5264.81 matches metric_value
C02_latency_metrics_evidence.csv,532,C02,api_call_latency,5-t6-agent-Player 2: yellow,PASS,latency_ms=7432.53 matches metric_value
C02_latency_metrics_evidence.csv,533,C02,api_call_latency,5-t6-agent-Player 3: black,PASS,latency_ms=5814.45 matches metric_value
C02_latency_metrics_evidence.csv,534,C02,api_call_latency,5-t6-agent-Player 5: orange,PASS,latency_ms=6316.27 matches metric_value
C02_latency_metrics_evidence.csv,535,C02,api_call_latency,5-t6-agent-Player 6: pink,PASS,latency_ms=6135.29 matches metric_value
C02_latency_metrics_evidence.csv,536,C02,api_call_latency,5-t6-agent-Player 7: lime,PASS,latency_ms=5489.53 matches metric_value
C02_latency_metrics_evidence.csv,537,C02,api_call_latency,5-t7-agent-Player 2: yellow,PASS,latency_ms=6526.44 matches metric_value
C02_latency_metrics_evidence.csv,538,C02,api_call_latency,5-t7-agent-Player 3: black,PASS,latency_ms=6307.96 matches metric_value
C02_latency_metrics_evidence.csv,539,C02,api_call_latency,5-t7-agent-Player 5: orange,PASS,latency_ms=7561.15 matches metric_value
C02_latency_metrics_evidence.csv,540,C02,api_call_latency,5-t7-agent-Player 7: lime,PASS,latency_ms=5991.14 matches metric_value
C02_latency_metrics_evidence.csv,541,C02,api_call_latency,5-t8-agent-Player 2: yellow,PASS,latency_ms=7142.63 matches metric_value
C02_latency_metrics_evidence.csv,542,C02,api_call_latency,5-t8-agent-Player 3: black,PASS,latency_ms=6140.85 matches metric_value
C02_latency_metrics_evidence.csv,543,C02,api_call_latency,5-t8-agent-Player 5: orange,PASS,latency_ms=6443.05 matches metric_value
C02_latency_metrics_evidence.csv,544,C02,api_call_latency,5-t8-agent-Player 7: lime,PASS,latency_ms=5845.68 matches metric_value
C02_latency_metrics_evidence.csv,545,C02,api_call_latency,5-t9-agent-Player 2: yellow,PASS,latency_ms=5900.54 matches metric_value
C02_latency_metrics_evidence.csv,546,C02,api_call_latency,5-t9-agent-Player 3: black,PASS,latency_ms=6985.93 matches metric_value
C02_latency_metrics_evidence.csv,547,C02,api_call_latency,5-t9-agent-Player 5: orange,PASS,latency_ms=5981.82 matches metric_value
C02_latency_metrics_evidence.csv,548,C02,api_call_latency,5-t9-agent-Player 7: lime,PASS,latency_ms=6786.25 matches metric_value
C02_latency_metrics_evidence.csv,549,C02,api_call_latency,5-t10-agent-Player 2: yellow,PASS,latency_ms=8322.74 matches metric_value
C02_latency_metrics_evidence.csv,550,C02,api_call_latency,5-t10-agent-Player 3: black,PASS,latency_ms=6783.09 matches metric_value
C02_latency_metrics_evidence.csv,551,C02,api_call_latency,5-t10-agent-Player 5: orange,PASS,latency_ms=5978.43 matches metric_value
C02_latency_metrics_evidence.csv,552,C02,api_call_latency,5-t10-agent-Player 7: lime,PASS,latency_ms=6728.44 matches metric_value
C02_task_metrics_evidence.csv,2,C02,task_completed,2026-02-27_exp_0:game:1:event:15,PASS,no specific consistency check for this metric
C02_task_metrics_evidence.csv,3,C02,task_completed,2026-02-27_exp_0:game:1:event:17,PASS,no specific consistency check for this metric
C02_task_metrics_evidence.csv,4,C02,task_completed,2026-02-27_exp_0:game:1:event:19,PASS,no specific consistency check for this metric
C02_task_metrics_evidence.csv,5,C02,task_completed,2026-02-27_exp_0:game:1:event:20,PASS,no specific consistency check for this metric
C02_task_metrics_evidence.csv,6,C02,task_completed,2026-02-27_exp_0:game:1:event:23,PASS,no specific consistency check for this metric
C02_task_metrics_evidence.csv,7,C02,task_completed,2026-02-27_exp_0:game:1:event:26,PASS,no specific consistency check for this metric
C02_task_metrics_evidence.csv,8,C02,task_completed,2026-02-27_exp_0:game:1:event:33,PASS,no specific consistency check for this metric
C02_task_metrics_evidence.csv,9,C02,task_completed,2026-02-27_exp_0:game:1:event:39,PASS,no specific consistency check for this metric
C02_task_metrics_evidence.csv,10,C02,task_completed,2026-02-27_exp_0:game:1:event:41,PASS,no specific consistency check for this metric
C02_task_metrics_evidence.csv,11,C02,task_completed,2026-02-27_exp_1:game:2:event:3,PASS,no specific consistency check for this metric
C02_task_metrics_evidence.csv,12,C02,task_completed,2026-02-27_exp_1:game:2:event:5,PASS,no specific consistency check for this metric
C02_task_metrics_evidence.csv,13,C02,task_completed,2026-02-27_exp_1:game:2:event:8,PASS,no specific consistency check for this metric
C02_task_metrics_evidence.csv,14,C02,task_completed,2026-02-27_exp_1:game:2:event:9,PASS,no specific consistency check for this metric
C02_task_metrics_evidence.csv,15,C02,task_completed,2026-02-27_exp_1:game:2:event:12,PASS,no specific consistency check for this metric
C02_task_metrics_evidence.csv,16,C02,task_completed,2026-02-27_exp_1:game:2:event:47,PASS,no specific consistency check for this metric
